,heads,tails
4050,1108236,1524741
4051,1091883,216539
4052,5768,1417664
4053,1309141,1346655
4054,1477009,4281
4055,1592329,1187953
4056,1537435,863894
4057,61004,1267395
4058,1632933,920321
4059,1163370,1614466
4060,70866,1096857
4061,1162194,1517401
4062,800458,1634942
4063,1655514,1001614
4064,1123852,1166928
4065,832480,1402371
4066,1635484,1172052
4067,1513363,1638933
4068,1019695,916907
4069,1341439,716605
4070,1328237,864509
4071,81023,1271834
4072,1378946,854711
4073,1632092,1551887
4074,1566469,912242
4075,1597131,801348
4076,3499,1607679
4077,1039828,1042773
4078,1617667,1434737
4079,879437,1079880
4080,1098880,1589919
4081,73124,1662633
4082,914748,1593538
4083,1514183,1687605
4084,895464,1083490
4085,777676,928753
4086,1487906,860413
4087,1441236,1668224
4088,1434588,1676734
4089,1318641,1047884
4090,46207,1635626
4091,1621697,1037649
4092,1377848,106640
4093,1190370,1445175
4094,1586988,1425565
4095,1630805,1091748
4096,898293,1395937
4097,1070789,1573279
4098,65011,1301838
4099,721994,21175
4100,1449278,1101433
4101,949721,1672326
4102,1462047,875657
4103,91142,1382574
4104,1324404,1109196
4105,1585389,806888
4106,1115836,820738
4107,1036030,749251
4108,1614502,1375557
4109,814585,1612851
4110,1077638,1637655
4111,1009891,1102392
4112,1434994,1388133
4113,1612124,1001233
4114,1481832,1344980
4115,101829,72423
4116,49648,1341141
4117,1600823,1569568
4118,1445146,1657045
4119,1542447,1066104
4120,1504619,1318484
4121,1582341,822370
4122,1314196,1663240
4123,1385544,1294250
4124,1652958,948426
4125,883984,830748
4126,1657325,839470
4127,1025953,1539638
4128,352541,792977
4129,6720,921915
4130,702165,913144
4131,23217,1528503
4132,1078723,1425173
4133,1022079,1075531
4134,911216,1063104
4135,1544400,16040
4136,1047862,1275101
4137,1325281,1555611
4138,1004673,899051
4139,1076481,1452176
4140,1642365,1070412
4141,753568,1544229
4142,798528,916457
4143,1496454,1463172
4144,837010,320121
4145,874977,1475273
4146,310158,1093649
4147,1533030,1030192
4148,1396877,351998
4149,1560327,1164888
4150,1591670,1361983
4151,1353614,1653099
4152,40987,1462103
4153,842162,714603
4154,860543,1539892
4155,1021096,1399529
4156,1377013,887919
4157,1557356,867773
4158,1419560,1561032
4159,1527702,1453818
4160,1282663,1446371
4161,1445883,737207
4162,1040130,1641623
4163,1383859,1161582
4164,1446806,1471270
4165,1578533,913144
4166,1476150,1457435
4167,1546609,1589526
4168,1464720,1484504
4169,1625584,1641601
4170,1575073,1539680
4171,1013880,1304409
4172,1623590,742278
4173,1548600,745308
4174,1299709,1399541
4175,1504886,1500836
4176,1295810,1579252
4177,1006028,350737
4178,1021270,1318568
4179,278166,1264157
4180,1144519,1595140
4181,935703,75340
4182,731653,1590714
4183,1644440,907242
4184,350907,1518985
4185,1376912,1672886
4186,1089748,1133818
4187,906163,1434524
4188,11544,1622996
4189,1634413,1258602
4190,1653542,1615346
4191,1452872,1593269
4192,1091491,310764
4193,1575896,788611
4194,728535,1587285
4195,1040161,711065
4196,887596,1368265
4197,736772,216085
4198,1609714,1403161
4199,1606069,1663244
4200,1033905,1639353
4201,1164255,896262
4202,1056386,789851
4203,1617571,764044
4204,1562738,1651987
4205,859737,1120438
4206,1512673,50493
4207,34088,1179929
4208,1407200,1012771
4209,914577,827099
4210,1577670,1023731
4211,1349437,78814
4212,1159167,922521
4213,1138724,1611702
4214,95521,1081183
4215,1597339,1141615
4216,1354730,1373670
4217,1261654,1011662
4218,1608638,1600784
4219,1156815,1405249
4220,790715,1553817
4221,29644,1663133
4222,1591615,1434729
4223,1636708,866609
4224,1568832,1261436
4225,353230,1004990
4226,795403,1570132
4227,1630372,1573166
4228,1325740,1470205
4229,712534,1058438
4230,927066,1113232
4231,1044777,1287032
4232,732412,1363958
4233,1562918,1264587
4234,1587285,1606254
4235,72903,1581776
4236,1615153,42316
4237,1413547,1431934
4238,1590496,14707
4239,842633,866729
4240,1066104,1452936
4241,701853,1647771
4242,1056757,1645384
4243,1624982,1527675
4244,1340652,318996
4245,1657853,1119897
4246,1649096,1641991
4247,1179500,1174266
4248,1048477,1662784
4249,1580185,69488
4250,39648,1227090
4251,98752,1453122
4252,777676,1134203
4253,1438231,1612254
4254,1167419,1648383
4255,1559356,949982
4256,1528875,1551097
4257,1495216,845385
4258,1393066,1578348
4259,1419583,1536720
4260,886744,1516805
4261,89089,771999
4262,1003344,794619
4263,1206942,1443646
4264,1091491,846931
4265,18926,1037949
4266,88572,1415404
4267,1598014,1436425
4268,1452168,874977
4269,902274,1678487
4270,1597313,1163348
4271,1477294,1413909
4272,1394156,1521332
4273,1583994,878927
4274,1623019,1035354
4275,1560456,789460
4276,1009891,885508
4277,1477336,1635569
4278,356870,1137091
4279,48039,1584137
4280,1644819,1040719
4281,356028,1313911
4282,1642380,43920
4283,1527705,851726
4284,1683170,1317630
4285,1659166,1428397
4286,1523526,880984
4287,944739,1107194
4288,356841,890447
4289,803164,66004
4290,1456857,1173420
4291,1356090,65770
4292,915140,1271551
4293,1431934,1062047
4294,205402,1632092
4295,313616,894671
4296,81318,1000694
4297,880807,736012
4298,1496819,828944
4299,1528396,1405041
4300,1419793,1163165
4301,1675171,89140
4302,1571117,1332174
4303,12927,1057379
4304,97148,1378718
4305,1033905,1585364
4306,1537663,1569134
4307,787253,1648383
4308,1387135,5656
4309,915389,1644825
4310,1470215,320193
4311,1650664,787250
4312,1593269,941713
4313,1311828,1453814
4314,1487371,880242
4315,94845,1294808
4316,354950,49029
4317,1395585,352915
4318,73605,862022
4319,890640,853273
4320,1682563,1358071
4321,1045542,831489
4322,1589632,1453814
4323,1103833,1596783
4324,1552189,1592288
4325,1352190,1157817
4326,318154,722104
4327,918545,1045542
4328,1409885,352825
4329,1420035,1390844
4330,1477246,25445
4331,806592,855612
4332,1574774,1164964
4333,1083301,5272
4334,923284,1534120
4335,853273,894572
4336,1514183,1002047
4337,1681306,1326583
4338,866829,874992
4339,1519955,319201
4340,790067,1476045
4341,1422222,1541354
4342,1478087,1374535
4343,21535,1280776
4344,1179060,1075706
4345,849547,1631001
4346,1602706,1539778
4347,1119643,1500213
4348,1286405,1567892
4349,1581652,1092796
4350,1444307,1088825
4351,1591763,45876
4352,1185348,1185348
4353,1316625,1643542
4354,1119643,1576336
4355,1398805,1140859
4356,1069799,1289636
4357,1332174,1651308
4358,882095,1355304
4359,863895,1529113
4360,1003344,1046311
4361,1135152,1395848
4362,1585149,1498301
4363,1606699,1642727
4364,1547546,1557805
4365,867374,1095594
4366,885978,1122904
4367,1304994,755933
4368,1016504,1046025
4369,1582072,1016125
4370,1424549,1334589
4371,1087022,1333274
4372,748790,1019787
4373,1458581,1297989
4374,1610785,88205
4375,1174891,868671
4376,1083446,1562401
4377,1547996,900075
4378,93751,64996
4379,68505,278352
4380,1010552,1321788
4381,885568,75340
4382,1323648,1042642
4383,49615,1396446
4384,81318,1586049
4385,316300,1672754
4386,895419,354707
4387,1657853,1676734
4388,108385,77476
4389,47217,1438095
4390,1060009,1362190
4391,1619870,908598
4392,1053374,1059155
4393,1678361,1040799
4394,1370804,1434621
4395,21535,841535
4396,31791,1014672
4397,1586454,1619558
4398,277948,277948
4399,1289850,1122976
4400,1551152,1365160
4401,1011509,1541119
4402,1619558,71557
4403,949870,1653979
4404,1107796,1034592
4405,1361248,1057058
4406,1265888,1089819
4407,4127,315545
4408,1083689,1653323
4409,893847,1622822
4410,98222,350403
4411,733337,1555492
4412,1334699,912603
4413,1127703,1321268
4414,1295401,1041368
4415,1160661,1078271
4416,1496264,36146
4417,350907,1389072
4418,1579428,1540684
4419,1559865,1485074
4420,1539892,1606268
4421,1576197,816159
4422,1018399,1525852
4423,812906,1022652
4424,1160661,1061219
4425,60086,1515740
4426,1556364,816159
4427,1581720,1405660
4428,913077,1594590
4429,1409970,750686
4430,1098972,1576262
4431,1318568,1077771
4432,4281,1068717
4433,1353612,728387
4434,1571949,1414953
4435,1000753,884614
4436,1385662,1108524
4437,844887,861842
4438,1626937,1286681
4439,1669162,1353633
4440,1098296,1636222
4441,1561939,24104
4442,1590231,1303942
4443,1102112,718903
4444,1630132,1594485
4445,1006892,1009304
4446,1471727,1014111
4447,1393726,1495925
4448,1444144,1628063
4449,1583107,1666947
4450,1050743,1060219
4451,1318008,1163199
4452,1618755,893691
4453,744452,893949
4454,96223,914139
4455,202058,1485469
4456,1578821,1515816
4457,1479681,912767
4458,1478242,1595262
4459,1466593,1582086
4460,1372612,95572
4461,1135185,1058623
4462,856200,856200
4463,1436425,814184
4464,1066764,795212
4465,87347,721083
4466,1376912,895930
4467,749251,1014507
4468,1138776,1395400
4469,88948,1356104
4470,1653882,719135
4471,925661,911421
4472,880460,802356
4473,1561782,1159408
4474,1422183,1683170
4475,1083743,215466
4476,225648,350563
4477,860546,1688957
4478,1081091,1665658
4479,892997,849145
4480,1652201,1158387
4481,877355,1017158
4482,904896,1683486
4483,1057234,909413
4484,1514888,1498148
4485,1102112,1089503
4486,87565,1555039
4487,1075415,1606366
4488,1362705,773910
4489,1586573,63754
4490,1493526,1178727
4491,896262,1640384
4492,1687374,1514743
4493,739708,1369868
4494,1577134,110471
4495,854800,1662810
4496,727538,1407805
4497,902274,1596958
4498,1318484,1581068
4499,1109546,940332
4500,1180079,357020
4501,1009672,25598
4502,202058,356171
4503,1586105,1404281
4504,719402,946644
4505,319655,1046327
4506,1017480,1001601
4507,754813,18396
4508,1100179,1572317
4509,884614,1632312
4510,873799,1145986
4511,94049,1607281
4512,890821,1017968
4513,1353612,1664682
4514,1067701,1389305
4515,1633241,910406
4516,858877,1099234
4517,1605607,1562039
4518,908598,914122
4519,1022469,832489
4520,101984,863895
4521,1401257,1410187
4522,1123979,1056903
4523,54480,1213660
4524,1530981,888471
4525,1530185,1499361
4526,68505,1097430
4527,29002,1057083
4528,1442492,811589
4529,1455926,1678463
4530,1304464,1602481
4531,1375685,849636
4532,1327978,1437402
4533,1447051,1281774
4534,1373853,709804
4535,1464865,1538263
4536,1004155,98222
4537,1427437,1015739
4538,81100,1580608
4539,877212,1447599
4540,844965,1655152
4541,36369,1235007
4542,1636300,867028
4543,1407583,1407704
4544,1263762,1302573
4545,1590058,804328
4546,1668428,63296
4547,1652362,1135971
4548,1325703,1511198
4549,1042064,1053307
4550,318833,1178253
4551,1633336,21665
4552,1067983,278130
4553,1175680,1108046
4554,732712,39547
4555,1265572,1554054
4556,1586494,1347022
4557,701869,48898
4558,1095130,1490906
4559,1593773,1521951
4560,1114925,1005276
4561,1501350,1636315
4562,872589,1305323
4563,1466301,1566445
4564,23197,52428
4565,1612226,815093
4566,70145,868780
4567,794323,316709
4568,1622353,1574235
4569,1520007,1289790
4570,1524025,1308208
4571,1657146,1477294
4572,1178104,1012477
4573,85408,1637008
4574,1324245,1648439
4575,1326205,1286405
4576,1118974,1271833
4577,1037131,1328655
4578,1055454,30625
4579,1412659,1360214
4580,1608429,1417398
4581,1551693,1673813
4582,1137883,812306
4583,1658433,1642159
4584,1059272,78128
4585,836809,29952
4586,1369568,1682868
4587,1126956,1568139
4588,1662645,937834
4589,701811,1345016
4590,1034592,1120970
4591,1117480,836429
4592,1389128,1487730
4593,1001426,1479526
4594,1665081,1084765
4595,1573097,1464423
4596,1436425,888981
4597,883980,53669
4598,98338,1039280
4599,1173911,1574540
4600,851520,1045547
4601,1654861,1527032
4602,1598323,1424768
4603,1052100,1166126
4604,1497649,1254699
4605,1330399,1493893
4606,40545,1016125
4607,79958,1128383
4608,108516,1392545
4609,1051251,1564902
4610,1506983,1659166
4611,1591698,1651958
4612,1411207,1665497
4613,1653716,1519117
4614,1157817,1099369
4615,1335103,1101433
4616,1461755,1190370
4617,53669,9892
4618,1510832,1616543
4619,1331463,874792
4620,932781,96793
4621,1467913,860546
4622,1297184,1483830
4623,1622764,1526113
4624,1438731,74046
4625,893538,1625285
4626,1046861,84557
4627,1652362,1507881
4628,1338474,354950
4629,1040829,1057507
4630,1601617,794323
4631,1550377,906709
4632,704415,91767
4633,30371,1094093
4634,36029,1402328
4635,1419552,1326110
4636,1168960,1025362
4637,1516973,746514
4638,1324410,1528172
4639,1584480,1021635
4640,1037038,40730
4641,713676,811671
4642,1585002,922521
4643,1433833,1028734
4644,844887,1209028
4645,1545078,1368761
4646,1281922,225211
4647,72205,110019
4648,1089029,1421601
4649,865752,68709
4650,1095651,1044378
4651,1275158,729986
4652,1477336,1534254
4653,1353612,1585002
4654,1616318,1092796
4655,355019,1370030
4656,1558013,1128725
4657,1300734,1615222
4658,1500213,1316944
4659,1267813,1502557
4660,1046568,352183
4661,1613764,1591157
4662,2488,1644819
4663,1548237,1655020
4664,1473287,1495536
4665,1061027,1358356
4666,49728,1004724
4667,1673255,1675192
4668,1626199,833795
4669,1020710,12400
4670,1562738,6207
4671,1383058,1272830
4672,895930,1069202
4673,1414953,1624517
4674,880984,1691299
4675,1561726,1099800
4676,1023313,1570279
4677,832428,1503707
4678,1093557,1442145
4679,1130166,1342958
4680,820901,1176316
4681,1485469,99106
4682,1364479,1580149
4683,948426,1645873
4684,1100778,1419582
4685,1318605,1128383
4686,712034,1588272
4687,67716,18072
4688,1084991,1509228
4689,1499357,34956
4690,1299033,1530981
4691,1607679,1014507
4692,1059562,1321788
4693,1051514,276077
4694,753308,1659981
4695,1414295,944792
4696,1640052,1529658
4697,1575051,40704
4698,1087423,1579877
4699,701985,1444380
4700,1487997,791908
4701,1506814,1531537
4702,105319,77281
4703,354647,718903
4704,1101302,1472595
4705,1115222,1518222
4706,927355,1391750
4707,1450973,1423221
4708,1288195,1059272
4709,1078207,1685212
4710,1420520,1092289
4711,1498311,87565
4712,1610796,1372514
4713,933974,1376139
4714,1088787,1419852
4715,1009672,1511261
4716,855658,1326583
4717,1357671,1562039
4718,1600626,1063344
4719,1335982,850460
4720,723125,773717
4721,201653,8643
4722,1615780,1666156
4723,1404296,90498
4724,1112372,777917
4725,1131089,802257
4726,1015383,1340786
4727,21510,1689417
4728,1586495,1086909
4729,753308,354707
4730,1097718,1136711
4731,1043277,753308
4732,1076481,1124140
4733,1158114,1425627
4734,1172298,1408075
4735,945841,1587476
4736,1325814,1304280
4737,1077771,1102595
4738,1005229,751085
4739,849778,1011582
4740,700733,1520262
4741,1373853,1403431
4742,1224608,1665918
4743,1048268,1574774
4744,1006281,883241
4745,1664682,1580608
4746,1450335,1552890
4747,925661,1520108
4748,884731,1068851
4749,1961,1083643
4750,1214816,1313536
4751,1269026,1435812
4752,1542976,1568669
4753,722079,879575
4754,1525759,1560021
4755,1411036,1658304
4756,1078075,1295560
4757,1550453,1606104
4758,319815,816761
4759,1337553,1353226
4760,1433269,725876
4761,740663,1040470
4762,875622,763901
4763,86759,736772
4764,859070,1037156
4765,1397183,812348
4766,910073,1020828
4767,1316835,105770
4768,943861,1201792
4769,14846,1045450
4770,807884,1580013
4771,1687229,1138639
4772,889123,1381447
4773,1392449,875729
4774,1017616,1074871
4775,107833,1299033
4776,899751,1012271
4777,6885,700923
4778,1018399,1552327
4779,92679,1548266
4780,1138776,1562733
4781,1433269,1644285
4782,1334478,1575048
4783,1290200,750813
4784,1377848,31978
4785,827809,1338042
4786,1042642,1631650
4787,1679327,36047
4788,1305168,1358356
4789,1111711,22099
4790,1133818,13372
4791,1310630,1307748
4792,1526952,1288855
4793,1046203,1156041
4794,7084,1579823
4795,64996,1565531
4796,1438672,1000229
4797,1001039,46080
4798,1017303,1503707
4799,1655152,1651898
4800,1628112,95574
4801,105016,1373444
4802,1601712,886171
4803,791915,1322705
4804,1272830,1538822
4805,1385228,1634172
4806,1287032,862668
4807,1283435,1469038
4808,1681903,1230276
4809,1467858,1609351
4810,1069157,1068300
4811,1046257,1089473
4812,1571804,1619227
4813,1619511,97476
4814,914156,1122388
4815,1414932,844965
4816,1592016,1328571
4817,1001115,1084067
4818,1488613,87347
4819,812906,1644149
4820,225263,748790
4821,1402062,1396536
4822,1546589,914122
4823,1507385,1412659
4824,1100878,814453
4825,1572694,1623016
4826,110430,48039
4827,868671,1617291
4828,12927,91767
4829,1108134,1332199
4830,1590496,1609319
4831,1425289,1532383
4832,37808,1053369
4833,1467858,7431
4834,1508655,1259429
4835,1595710,804328
4836,814585,1385662
4837,1683486,107832
4838,1253689,719220
4839,908259,1617227
4840,1645926,1683170
4841,732717,1606808
4842,1226616,932903
4843,866121,820736
4844,825788,1501570
4845,1603345,1578845
4846,1563166,1398797
4847,317187,867840
4848,1553000,1280776
4849,1469207,1120914
4850,10456,225628
4851,1405660,854775
4852,1464790,1106213
4853,912603,1618696
4854,1503658,1566623
4855,1105472,1342287
4856,866787,921864
4857,783412,1103833
4858,1555902,842183
4859,1394638,1445305
4860,716646,74691
4861,1452751,1690666
4862,1408299,1090727
4863,1433564,936340
4864,1462223,1691198
4865,1005731,1061895
4866,1571117,216085
4867,1588251,1629606
4868,93556,798528
4869,790526,1671077
4870,1655888,1663274
4871,1333519,22444
4872,1674910,1481339
4873,1567514,922359
4874,1564968,1315756
4875,843006,1603145
4876,1584363,1527722
4877,1396440,906163
4878,316736,62234
4879,778438,701374
4880,737468,896985
4881,1668788,711034
4882,886163,1388320
4883,1085392,1606364
4884,896985,1419625
4885,1055160,1681556
4886,1160945,1342287
4887,1601046,1439095
4888,921864,1471824
4889,1437822,766792
4890,898173,1137091
4891,1308569,1609319
4892,1474439,1176334
4893,1043509,1275101
4894,1002047,1280784
4895,70858,1016277
4896,1587980,1305323
4897,859163,1621364
4898,703360,1129446
4899,320340,1377936
4900,798354,1323885
4901,276720,1518621
4902,1330849,1210697
4903,904080,1403674
4904,943034,1064116
4905,1577603,804212
4906,1279228,1368802
4907,936528,1098337
4908,1263813,910110
4909,16058,917251
4910,1012620,887637
4911,1336339,1337182
4912,1522222,1051741
4913,1071993,1029125
4914,1405621,1576709
4915,1448056,96271
4916,1621990,1545447
4917,1017968,1599173
4918,768216,1368275
4919,1419556,1372183
4920,1110607,1690666
4921,1634408,1484504
4922,739421,811596
4923,1557424,1364479
4924,1470550,1179500
4925,1521847,1593034
4926,1600943,1568969
4927,1617798,1300524
4928,1557644,1540779
