cik,company,sic,state_of_inc,state_location,year,,
889930,OVERLAND STORAGE INC,3572,CA,CA,2002,,
889936,"PRIVATEBANCORP, INC",6022,DE,IL,2006,,
889949,HUNGARIAN TELEPHONE & CABLE CORP,4899,DE,WA,2002,,
889971,LIGHTPATH TECHNOLOGIES INC,3674,DE,FL,2002,,
889992,ORTEC INTERNATIONAL INC,2836,DE,NY,2002,,
890066,GLEN BURNIE BANCORP,6022,MD,MD,2002,,
890080,FOAMEX L P,3086,DE,PA,2002,,
890081,FOAMEX CAPITAL CORP,3086,DE,PA,2002,,
890096,UNIROYAL TECHNOLOGY CORP,3080,DE,FL,2002,,
890264,EXA CORP,7372,MA,MA,2013,,
890285,VFINANCE INC,6200,DE,FL,2006,,
890319,TAUBMAN CENTERS INC,6798,MI,MI,2002,,
890373,MILLBURN GLOBAL OPPORTUNITY FUND L P,6798,DE,CT,2002,,
890394,"MoSys, Inc.",3674,CA,CA,2006,,
890447,Vertex Energy Inc.,4953,NV,TX,2009,,
890465,NPS PHARMACEUTICALS INC,2836,DE,NJ,2002,,
890491,BARNES & NOBLE INC,5940,DE,NY,2002,,
890543,INTERNATIONAL BARRIER TECHNOLOGY INC,2890,A1,MN,2010,,
890547,REVLON CONSUMER PRODUCTS CORP,2844,DE,NY,2002,,
890564,ASGN Inc,7363,DE,VA,2018,,
890634,ALLIED HEALTHCARE INTERNATIONAL INC,8082,NY,NY,2002,,
890640,COREL CORP,7372,A6,A6,2002,,
890725,GELSTAT CORP,2834,,FL,2005,,
890784,RAMP CORP,7370,DE,NY,2003,,
890801,"McAfee, Inc.",7372,DE,CA,2004,,
890821,"Enveric Biosciences, Inc.",3674,DE,FL,2020,,
890846,UROPLASTY INC,3841,MN,MN,2008,,
890908,DYNACQ HEALTHCARE INC,8011,DE,TX,2003,,
890923,ZOLTEK COMPANIES INC,3620,DE,MO,2002,,
890926,RADIAN GROUP INC,6351,DE,PA,2002,,
891014,MINERALS TECHNOLOGIES INC,2810,DE,NY,2002,,
891024,"PATTERSON COMPANIES, INC.",5047,MN,MN,2004,,
891035,CONCEPTS DIRECT INC,5961,DE,CO,2002,,
891098,STERLING BANCSHARES INC,6022,TX,TX,2002,,
891103,"Match Group, Inc.",7200,DE,TX,2020,,
891106,STERLING FINANCIAL CORP /WA/,6036,WA,WA,2002,,
891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",6331,DE,FL,2008,,
891178,EPICOR SOFTWARE CORP,7372,DE,CA,2002,,
891288,QUESTCOR PHARMACEUTICALS INC,2834,CA,CA,2002,,
891293,CTI BIOPHARMA CORP,2834,WA,WA,2014,,
891332,CRONOS GLOBAL INCOME FUND XIV L P,7359,CA,CA,2002,,
891377,BERKELEY TECHNOLOGY LTD,6199,,Y9,2003,,
891417,Nano Magic Holdings Inc.,3470,DE,MI,2020,,
891456,PLAINS EXPLORATION & PRODUCTION CO,5172,CAType,TX,2002,,
891462,OCTUS INC,6770,NV,CA,2008,,
891482,FULL HOUSE RESORTS INC,7990,DE,NV,2008,,
891504,"TAPESTRY PHARMACEUTICALS, INC",2833,DE,CO,2004,,
891523,CENTRUE FINANCIAL CORP,6035,DE,IL,2003,,
891532,PERMA FIX ENVIRONMENTAL SERVICES INC,4955,DE,GA,2002,,
891788,DISC INC/CA,3572,CA,CA,2002,,
891919,BOOKS A MILLION INC,5940,DE,AL,2002,,
892025,MARTEK BIOSCIENCES CORP,2836,DE,MD,2002,,
892112,SIRNA THERAPEUTICS INC,2834,CO,CA,2003,,
892147,ACTION PERFORMANCE COMPANIES INC,5090,AZ,AZ,2002,,
892158,LAUREL CAPITAL GROUP INC,6036,PA,PA,2002,,
892160,"DERMA SCIENCES, INC.",3841,PA,NJ,2008,,
892222,"CRAFT BREW ALLIANCE, INC.",2082,WA,OR,2011,,
892286,PRIME RECEIVABLES CORP,6189,DE,OH,2002,,
892342,BOSTON FINANCIAL TAX CREDIT FUND VII LP,6513,MA,MA,2009,,
892449,VENTURE FINANCIAL GROUP INC,6022,WA,WA,2003,,
892482,Qumu Corp,3577,MN,MN,2013,,
892533,HAGGAR CORP,2320,NV,TX,2002,,
892535,THORNBURG MORTGAGE INC,6798,MD,NM,2002,,
892537,MANTECH INTERNATIONAL CORP,8741,DE,VA,2002,,
892553,CHART INDUSTRIES INC,3443,DE,GA,2002,,
892653,SPORT HALEY INC,2320,CO,CO,2002,,
892793,GRAPHIC PACKAGING INTERNATIONAL CORP,2650,CO,CO,2002,,
892822,HEMAGEN DIAGNOSTICS INC,2835,DE,MD,2009,,
892832,SANDSTON CORP,6770,MI,MI,2008,,
892875,ATEL CASH DISTRIBUTION FUND V L P,7359,CA,CA,2002,,
892907,SPORT CHALET INC,5940,DE,CA,2002,,
892986,WARREN RESOURCES INC,1382,NY,CO,2002,,
892997,WNC CALIFORNIA HOUSING TAX CREDITS III LP,6513,CA,CA,2002,,
893046,RENT WAY INC,7359,PA,PA,2002,,
893160,VENTANA MEDICAL SYSTEMS INC,3841,DE,AZ,2002,,
893162,CREDENCE SYSTEMS CORP,3825,DE,CA,2002,,
893430,PEDIATRIC SERVICES OF AMERICA INC,8082,DE,GA,2002,,
893467,NORTHWEST BANCORPORATION INC,6021,WA,WA,2007,,
893538,SM Energy Co,1311,DE,CO,2010,,
893562,CNL INCOME FUND XIII LTD,6500,FL,FL,2002,,
893571,CNL INCOME FUND XIV LTD,6500,FL,FL,2002,,
893577,CARRAMERICA REALTY CORP,6798,MD,DC,2002,,
893657,TIME WARNER ENTERTAINMENT CO L P,7812,DE,NY,2002,,
893670,HAYES LEMMERZ INTERNATIONAL INC,3714,DE,MI,2002,,
893691,MASONITE INTERNATIONAL CORP,2430,A1,FL,2013,,
893739,HARRIS & HARRIS GROUP INC /NY/,6799,NY,NJ,2002,,
893741,FRESH CHOICE INC,5812,DE,CA,2002,,
893755,TECHNOLOGY FUNDING MEDICAL PARTNERS I L P,,DE,CA,2002,,
893813,PENN OCTANE CORP,5172,DE,CA,2002,,
893816,INFOCROSSING INC,7374,DE,NJ,2002,,
893847,"HAWTHORN BANCSHARES, INC.",6021,MO,MO,2007,,
893949,"MEDNAX, INC.",8060,FL,FL,2008,,
893955,STUDENT LOAN CORP,6111,DE,NY,2002,,
893958,CAPITAL AUTO RECEIVABLES LLC,6189,DE,DE,2006,,
893965,PLATO LEARNING INC,2741,DE,MN,2002,,
893970,INTERPHARM HOLDINGS INC,5045,DE,NY,2003,,
894010,DANKA BUSINESS SYSTEMS PLC,5040,,FL,2002,,
894081,"Air Transport Services Group, Inc.",4513,DE,OH,2008,,
894158,"Synthetic Biologics, Inc.",2834,DE,MD,2011,,
894237,VISION SCIENCES INC /DE/,7372,DE,MN,2002,,
894245,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,6500,MN,MN,2008,,
894253,PEROT SYSTEMS CORP,7374,DE,TX,2002,,
894267,COWLITZ BANCORPORATION,6022,WA,WA,2002,,
894268,SPECTRALINK CORP,3663,CO,CO,2002,,
894315,SITE Centers Corp.,6798,OH,OH,2018,,
894327,DISCOVER BANK,6189,DE,DE,2005,,
894353,MIDWEST MEDICAL INSURANCE HOLDING CO,6331,MN,MN,2002,,
894356,STRUCTURED PRODUCTS CORP,6189,DE,NY,2002,,
894360,WHOLESALE AUTO RECEIVABLES LLC,6189,DE,DE,2007,,
894405,ARCBEST CORP /DE/,4213,DE,AR,2014,,
894490,BANKUNITED FINANCIAL CORP,6035,FL,FL,2002,,
894508,COMMUNITY BANKSHARES INC /SC/,6022,SC,SC,2002,,
894536,POWERLINX INC,3651,NV,FL,2005,,
894537,"BRIGHTEC, INC",3081,NV,MA,2008,,
894544,CHANCELLOR GROUP INC.,1311,NV,TX,2011,,
894556,"GENERAL ENVIRONMENTAL MANAGEMENT, INC",4955,NV,DE,2008,,
894557,BRISAM CORP,3714,NV,A6,2007,,
894558,LATIN AMERICAN TELECOMMUNICATIONS VENTURE CO,6770,NV,TX,2008,,
894560,BIOETHICS LTD,6770,NV,UT,2008,,
894561,Neuro Biotech Corp,6770,NV,V8,2010,,
894568,TOUCHTUNES MUSIC CORP,3651,NV,NV,2004,,
894572,SEGUE SOFTWARE INC,7373,DE,MA,2002,,
894627,VAALCO ENERGY INC /DE/,1311,DE,TX,2005,,
894651,GREAT AMERICAN FINANCIAL RESOURCES INC,6399,DE,OH,2002,,
894671,OHIO VALLEY BANC CORP,6022,OH,OH,2002,,
894738,EASYLINK SERVICES INTERNATIONAL CORP,7371,DE,GA,2007,,
894743,NEOWARE INC,3571,DE,PA,2006,,
894847,"Carlyle Gaming & Entertainment, Ltd.",8900,CO,A6,2011,,
894871,"theMaven, Inc.",4841,DE,WA,2016,,
895040,GULFTERRA ENERGY PARTNERS L P,4922,DE,TX,2003,,
895041,GRILL CONCEPTS INC,5812,DE,CA,2002,,
895051,"CASI Pharmaceuticals, Inc.",2836,DE,MD,2014,,
895095,INSIGHTFUL CORP,7372,DE,WA,2002,,
895126,CHESAPEAKE ENERGY CORP,1311,OK,OK,2002,,
895234,PLM EQUIPMENT GROWTH & INCOME FUND VII,7359,CA,NY,2002,,
895239,WITTER DEAN WORLD CURRENCY FUND L P,6798,DE,NY,2002,,
895329,TUFCO TECHNOLOGIES INC,2670,DE,WI,2002,,
895334,WELLS REAL ESTATE FUND VI L P,6500,GA,GA,2002,,
895347,WELLS REAL ESTATE FUND VII L P,6500,GA,GA,2002,,
895364,DUANE READE INC,5912,DE,NY,2002,,
895366,DUANE READE,5912,DE,NY,2002,,
895380,ALLEGRO BIODIESEL CORP,2860,DE,CA,2007,,
895385,ARGOSY GAMING CO,7900,DE,IL,2002,,
895417,EQUITY LIFESTYLE PROPERTIES INC,6798,MD,IL,2004,,
895419,"CREE, INC.",3674,NC,NC,2019,,
895421,MORGAN STANLEY,6199,DE,NY,2002,,
895447,SHOE CARNIVAL INC,5661,IN,IN,2002,,
895450,WILLBROS GROUP INC,1389,R1,R1,2002,,
895456,"ROCKY BRANDS, INC.",3140,OH,OH,2006,,
895464,MAGNA LAB INC,3845,NY,F4,2009,,
895472,MERRILL LYNCH MUNICIPAL ABS INC,6189,NY,NY,2002,,
895516,"SPECTRUM GROUP INTERNATIONAL, INC.",7389,NY,CA,2009,,
895541,DEARBORN BANCORP INC /MI/,6022,MI,MI,2002,,
895565,SYNAGRO TECHNOLOGIES INC,4953,DE,TX,2002,,
895642,ENER1 INC,3690,FL,NY,2008,,
895648,GENERAL GROWTH PROPERTIES INC,6798,DE,IL,2002,,
895650,JD International Ltd,6770,NV,K3,2013,,
895655,JARDEN CORP,3089,DE,FL,2002,,
895663,GLOBAL INDUSTRIES LTD,1389,LA,TX,2002,,
895665,SUPERCONDUCTOR TECHNOLOGIES INC,3663,DE,TX,2002,,
895726,US CAN CORP,3411,DE,IL,2002,,
895728,ENBRIDGE INC,4610,A0,A0,2017,,
895730,FUND AMERICA INVESTORS CORP II,6189,DE,CO,2002,,
895810,PRIME MEDICAL SERVICES INC /TX/,8090,DE,TX,2002,,
895812,GATEWAY INC,3571,DE,CA,2002,,
895921,BE INC,7373,CA,CA,2002,,
895930,AMSURG CORP,8011,TN,TN,2002,,
896156,ETHAN ALLEN INTERIORS INC,2511,DE,CT,2002,,
896157,CARECENTRIC INC,7372,DE,GA,2002,,
896159,Chubb Ltd,6331,V8,V8,2015,,
896262,AMEDISYS INC,8082,DE,LA,2002,,
896264,USANA HEALTH SCIENCES INC,2833,UT,UT,2002,,
896265,PILLOWTEX CORP,2390,TX,NC,2002,,
896397,SOUTHERN ENERGY HOMES INC,2452,DE,AL,2003,,
896400,"MULTIMEDIA GAMES HOLDING COMPANY, INC.",7900,TX,NV,2011,,
896429,USA TECHNOLOGIES INC,3578,PA,PA,2005,,
896493,"Ault Global Holdings, Inc.",3679,DE,NV,2020,,
896622,APTARGROUP INC,3089,DE,IL,2002,,
896726,GEOGLOBAL RESOURCES INC.,1381,DE,A0,2007,,
896747,AMERICAN BIO MEDICA CORP,2834,NY,NY,2008,,
896778,CONCEPTUS INC,3841,DE,CA,2002,,
896841,"AVID TECHNOLOGY, INC.",3861,DE,MA,2009,,
896842,ORCHARD SUPPLY HARDWARE STORES CORP,5200,DE,CA,2012,,
896878,INTUIT INC,7372,DE,CA,2002,,
896982,ARCADIA RECEIVABLES FINANCE CORP,6189,DE,TX,2002,,
896985,Destination Maternity Corp,5621,DE,NJ,2008,,
897067,CYMER INC,3559,NV,CA,2002,,
897075,REPROS THERAPEUTICS INC.,2836,DE,TX,2006,,
897077,ALAMO GROUP INC,3523,DE,TX,2002,,
897078,"Resonate Blends, Inc.",7372,NV,CA,2019,,
897265,ENTRADE INC,7372,PA,IL,2006,,
897429,"CHICO'S FAS, INC.",5621,FL,FL,2020,,
897448,AMARIN CORP PLC\UK,2834,X0,L2,2010,,
897509,FLAG FINANCIAL CORP,6035,GA,GA,2002,,
897723,SANMINA CORP,3672,DE,CA,2012,,
897729,TRUMP ATLANTIC CITY ASSOCIATES,7990,NJ,NJ,2002,,
897745,WCI STEEL INC,3312,OH,OH,2002,,
897861,FIRST STATE BANCORPORATION,6022,NM,NM,2002,,
897893,PEERLESS SYSTEMS CORP,7372,DE,CT,2002,,
897897,EQCC RECEIVABLES CORP,6189,DE,FL,2002,,
897941,ST FRANCIS CAPITAL CORP,6035,WI,WI,2002,,
898018,MOUNTAIN BANK HOLDING CO,6021,WA,WA,2004,,
898037,DIMECO INC,6022,PA,PA,2004,,
898171,UWHARRIE CAPITAL CORP,6022,NC,NC,2005,,
898173,O REILLY AUTOMOTIVE INC,5531,MO,MO,2002,,
898174,REINSURANCE GROUP OF AMERICA INC,6321,MO,MO,2002,,
898293,JABIL INC,3672,DE,FL,2017,,
898437,"Anika Therapeutics, Inc.",3841,MA,MA,2014,,
898441,3DO CO,7372,DE,CA,2002,,
898624,NSD BANCORP INC,6022,PA,PA,2002,,
898660,STATION CASINOS INC,7990,NV,NV,2002,,
898684,FINLAY FINE JEWELRY CORP,5944,DE,NY,2002,,
898770,SHARPS COMPLIANCE CORP,4955,DE,TX,2008,,
898777,INTERPOOL INC,7359,DE,NJ,2002,,
898805,ADVANCED FIBRE COMMUNICATIONS INC,3661,DE,CA,2002,,
898904,ATA HOLDINGS CORP,4522,IN,IN,2002,,
899045,LAMAR MEDIA CORP/DE,7311,DE,LA,2002,,
899051,ALLSTATE CORP,6331,DE,IL,2002,,
899166,"POINT BLANK SOLUTIONS, INC.",3842,DE,FL,2007,,
899171,CDW CORP,5961,IL,IL,2003,,
899297,OPTI INC,3674,CA,CA,2003,,
899394,"HARBOR DIVERSIFIED, INC.",2834,DE,WI,2019,,
899426,CALYPTE BIOMEDICAL CORP,3826,DE,CA,2002,,
899460,MANNKIND CORP,2834,DE,CA,2004,,
899597,BUCKEYE TECHNOLOGIES INC,2611,DE,TN,2002,,
899636,CATALYST SEMICONDUCTOR INC,3674,DE,CA,2002,,
899647,RIVIERA HOLDINGS CORP,7011,NV,NV,2002,,
899652,CINERGY CORP,4931,OH,OH,2002,,
899715,"TANGER FACTORY OUTLET CENTERS, INC",6798,NC,NC,2019,,
899723,OM GROUP INC,2810,DE,OH,2002,,
899751,TITAN INTERNATIONAL INC,3312,IL,IL,2002,,
899755,HURRY INC,5411,GA,GA,2002,,
899849,ELEPHANT & CASTLE GROUP INC,5812,,A1,2002,,
899866,"ALEXION PHARMACEUTICALS, INC.",2834,DE,MA,2018,,
899881,PROLOGIS,6798,MD,CO,2003,,
899923,MYRIAD GENETICS INC,2835,DE,UT,2002,,
900017,THOMAS GROUP INC,8742,DE,TX,2002,,
900075,COPART INC,5500,CA,TX,2002,,
900096,ELCOM INTERNATIONAL INC,7371,DE,MA,2002,,
900349,"PERRY ELLIS INTERNATIONAL, INC",2320,FL,FL,2015,,
900393,TURBOSONIC TECHNOLOGIES INC,8711,DE,A6,2008,,
900423,GLENBROOK LIFE & ANNUITY CO VARIABLE ANNUITY ACCOUNT,,IN,IL,2002,,
900619,STORAGE ENGINE INC,3572,NJ,NJ,2002,,
900708,BELL MICROPRODUCTS INC,5065,CA,CA,2002,,
901116,LA PETITE ACADEMY INC,8351,DE,IL,2002,,
901119,SIGNAL TECHNOLOGY CORP,3825,DE,MA,2002,,
901138,BIG 5 CORP /CA/,5940,DE,CA,2002,,
901219,HUMAN GENOME SCIENCES INC,2835,DE,MD,2002,,
901491,PAPA JOHNS INTERNATIONAL INC,5812,DE,KY,2002,,
901495,BACK YARD BURGERS INC,5812,DE,TN,2002,,
901696,MTI TECHNOLOGY CORP,3572,DE,CA,2002,,
901842,BLUE VALLEY BAN CORP,6022,KS,KS,2002,,
902270,LENOX GROUP INC,3260,DE,MN,2005,,
902272,ALDILA INC,3949,DE,CA,2002,,
902274,LIBBEY INC,3220,DE,OH,2002,,
902276,MONDAVI ROBERT CORP,2080,CA,CA,2002,,
902277,DELTA & PINE LAND CO,100,DE,MS,2002,,
902281,ELECTROGLAS INC,3559,DE,CA,2002,,
902482,ADEZA BIOMEDICAL CORP,3825,DE,CA,2004,,
902600,AKSYS LTD,3845,DE,IL,2002,,
902622,ICAGEN INC,2834,DE,NC,2004,,
902635,MODERN MEDICAL MODALITIES CORP,8090,NY,NJ,2008,,
902739,"NBCUniversal Media, LLC",4841,DEType,NY,2011,,
902791,BARRETT BUSINESS SERVICES INC,7363,MD,WA,2002,,
903127,POST PROPERTIES INC,6798,GA,GA,2002,,
903129,GENTHERM Inc,3714,MI,MI,2012,,
903267,3TEC ENERGY CORP,1311,DE,TX,2002,,
903419,ALERUS FINANCIAL CORP,6021,DE,ND,2019,,
903571,GOLDEN STAR RESOURCES LTD,1040,Z4,A6,2002,,
903651,INNODATA INC,7374,DE,NJ,2012,,
904005,TELECOMMUNICATIONS INCOME FUND X LP,7359,IA,IA,2002,,
904020,FLYI INC,4512,DE,VA,2004,,
904080,STONE ENERGY CORP,1311,DE,TX,2002,,
904146,Gamma Pharmaceuticals Inc,2834,DE,NV,2008,,
904163,AMERICAN NATIONAL INSURANCE CO,6311,TX,TX,2019,,
904350,MOQIZONE HOLDING Corp,7374,DE,K3,2009,,
904543,FAIRFIELD MANUFACTURING CO INC,3564,DE,IN,2002,,
904896,N-VIRO INTERNATIONAL CORP,6794,DE,OH,2002,,
904901,EVANS SYSTEMS INC,5171,TX,NC,2002,,
904918,BlackRock Global Horizons I L.P.,6221,DE,NJ,2010,,
904973,GTC BIOTHERAPEUTICS INC,2836,MA,MA,2002,,
904977,TRANSTEXAS GAS CORP,1311,DE,TX,2002,,
904978,SUN HEALTHCARE GROUP INC,8051,DE,NM,2002,,
904979,SHILOH INDUSTRIES INC,3460,DE,OH,2002,,
905428,Eco-Trade Corp.,6500,DE,SC,2011,,
905895,HOLLYWOOD ENTERTAINMENT CORP,7841,OR,OR,2002,,
906107,EQUITY RESIDENTIAL,6798,MD,IL,2002,,
906111,PEOPLES BANK,6189,CT,CT,2002,,
906163,NVR INC,1531,VA,VA,2002,,
906192,"SRA INTERNATIONAL, INC.",7370,VA,VA,2012,,
906193,KEY TECHNOLOGY INC,3550,OR,WA,2002,,
906282,"MTM Technologies, Inc.",5045,NY,CT,2004,,
906307,NUTRITIONAL SOURCING CORP,5411,DE,FL,2002,,
906326,RURAL/METRO CORP /DE/,4100,DE,AZ,2005,,
906328,HOUSEHOLD FINANCE CORP HOUSEHOLD AFF CRE CAR MAS TR I,6189,DE,IL,2002,,
906337,PROXYMED INC /FT LAUDERDALE/,7374,FL,GA,2002,,
906347,NTL INC,4813,DE,NY,2002,,
906408,RFS HOTEL INVESTORS INC,6798,TN,TN,2002,,
906422,PDV AMERICA INC,1311,DE,NY,2002,,
906448,Vu1 CORP,3669,CA,CA,2009,,
906465,QCR HOLDINGS INC,6022,DE,IL,2002,,
906469,WASHINGTON GROUP INTERNATIONAL INC,8711,DE,ID,2003,,
906473,STARCRAFT CORP /IN/,3714,IN,IN,2002,,
906525,METROCALL HOLDINGS INC,4812,DE,VA,2003,,
906549,DRUMMOND FINANCIAL CORP,6153,DE,C4,2002,,
906551,QRS CORP,7370,DE,CA,2002,,
906553,BOYD GAMING CORP,7990,NV,NV,2002,,
906561,TMS MORTGAGE INC,6189,NJ,CA,2002,,
906595,GREATE BAY HOTEL & CASINO INC,7011,NJ,NJ,2002,,
906709,NEKTAR THERAPEUTICS,2834,DE,CA,2002,,
906780,EMPIRE RESORTS INC,5810,DE,NY,2005,,
906782,CYGNE DESIGNS INC,2330,DE,NY,2002,,
906829,COMPUTER MOTION INC,3845,DE,CA,2002,,
906933,SHURGARD STORAGE CENTERS INC,6798,WA,WA,2002,,
907045,INDEPENDENCE TAX CREDIT PLUS L P II,6500,DE,NY,2002,,
907072,CORRPRO COMPANIES INC /OH/,8711,OH,OH,2002,,
907127,MEDCOM USA INC,7372,DE,CA,2008,,
907152,SUNRISE TELECOM INC,4813,,CA,2002,,
907237,TDK MEDIACTIVE INC,7372,DE,CA,2002,,
907242,MONARCH CASINO & RESORT INC,7990,NV,NV,2002,,
907254,"SAUL CENTERS, INC.",6798,MD,MD,2020,,
907410,ESS TECHNOLOGY INC,3674,CA,CA,2002,,
907471,META FINANCIAL GROUP INC,6036,DE,SD,2005,,
907562,DYAX CORP,8731,DE,MA,2002,,
907649,FX ENERGY INC,1311,NV,UT,2002,,
907654,"ARCA biopharma, Inc.",2835,DE,CO,2008,,
907686,"Plures Technologies, Inc./DE",3674,DE,NY,2011,,
907687,ACTEL CORP,3674,CA,CA,2002,,
908139,AMERICO LIFE INC,6311,MO,MO,2002,,
908141,SWEETHEART HOLDINGS INC \DE\,2650,DE,MD,2002,,
908177,BRAZAURO RESOURCES CORP,1400,A1,TX,2006,,
908179,LUCILLE FARMS INC,2020,DE,NJ,2002,,
908254,PERFORMANCE FOOD GROUP CO,5141,TN,VA,2002,,
908255,BORGWARNER INC,3714,DE,MI,2002,,
908259,"Oncotelic Therapeutics, Inc.",2834,DE,CA,2020,,
908315,WINMARK CORP,5900,MN,MN,2002,,
908392,USAA FEDERAL SAVINGS BANK,6189,,TX,2002,,
908440,MANUGISTICS GROUP INC,7372,DE,MD,2002,,
908517,BOGEN COMMUNICATIONS INTERNATIONAL INC,3661,DE,NJ,2002,,
908598,"ATRM Holdings, Inc.",3825,MN,MN,2014,,
908605,CASTELLE \CA\,3577,DE,CA,2002,,
908612,AMFM OPERATING INC,4832,DE,TX,2002,,
908652,LANDRYS RESTAURANTS INC,5812,,TX,2004,,
908754,POLAR MOLECULAR HOLDING CORP,2890,IA,CO,2003,,
908821,CHEETAH OIL & GAS LTD.,1311,NV,A1,2008,,
908837,NB&T FINANCIAL GROUP INC,6029,OH,OH,2002,,
908937,SIRIUS XM HOLDINGS INC.,4832,,NY,2013,,
908987,BEAR STEARNS COMMERCIAL MORTGAGE SECURITIES INC,6189,DE,NY,2002,,
909108,DIAMOND HILL INVESTMENT GROUP INC,6211,OH,OH,2006,,
909109,PHILADELPHIA CONSOLIDATED HOLDING CORP,6331,PA,PA,2002,,
909276,CAPTIVA SOFTWARE CORP,7372,DE,CA,2002,,
909281,ONEOK Partners LP,4922,DE,OK,2006,,
909326,ASYST TECHNOLOGIES INC,3559,CA,CA,2006,,
909413,HANOVER COMPRESSOR CO /,7359,DE,TX,2002,,
909492,COLE NATIONAL GROUP INC,5945,DE,OH,2002,,
909494,TUCOWS INC /PA/,7374,PA,A6,2002,,
909724,TANDY LEATHER FACTORY INC,3100,DE,TX,2005,,
909791,ULTRATECH INC,3559,DE,CA,2003,,
909793,NETMANAGE INC,7372,DE,CA,2002,,
909815,IPC HOLDINGS LTD,6311,,D0,2002,,
909832,COSTCO WHOLESALE CORP /NEW,5331,WA,WA,2002,,
909950,ALLIED HOLDINGS INC,4213,GA,GA,2002,,
909954,"KEURIG GREEN MOUNTAIN, INC.",2090,DE,VT,2014,,
909987,PURINA MILLS LLC,2040,DE,MO,2002,,
909990,WILD OATS MARKETS INC,5412,DE,CO,2002,,
909992,BEARD CO /OK,2810,OK,OK,2002,,
910057,EPOCH BIOSCIENCES INC,2835,DE,WA,2002,,
910073,NEW YORK COMMUNITY BANCORP INC,6036,DE,NY,2002,,
910079,BEDFORD PROPERTY INVESTORS INC/MD,6798,MD,,2002,,
910110,PENN AMERICA GROUP INC,6351,PA,PA,2002,,
910134,BELDEN INC,3357,DE,MO,2002,,
910267,TITAN PHARMACEUTICALS INC,2836,DE,CA,2002,,
910322,ASTORIA FINANCIAL CORP,6035,DE,NY,2002,,
910329,MEDIFAST INC,2090,DE,MD,2005,,
910406,HAIN CELESTIAL GROUP INC,2000,DE,NY,2002,,
910467,CAMPBELL STRATEGIC ALLOCATION FUND LP,6798,DE,MD,2002,,
910492,FIDELITY FEDERAL BANCORP,6035,IN,IN,2002,,
910521,DECKERS OUTDOOR CORP,3021,DE,CA,2002,,
910523,LIFEPOINT INC,3841,DE,A6,2002,,
910560,"GOOD SAM ENTERPRISES, LLC",7900,DE,CA,2011,,
910606,REGENCY CENTERS CORP,6798,FL,FL,2002,,
910612,CBL & ASSOCIATES PROPERTIES INC,6798,DE,TN,2002,,
910619,MONACO COACH CORP /DE/,3711,DE,OR,2002,,
910620,WICKES INC,5211,DE,IL,2002,,
910632,ICON CASH FLOW PARTNERS L P SIX,7359,DE,NY,2002,,
910638,3D SYSTEMS CORP,7372,DE,SC,2002,,
910655,NATIONAL RV HOLDINGS INC,3716,DE,CA,2002,,
910659,AVIVA PETROLEUM INC /TX/,1311,TX,TX,2002,,
910679,WVS FINANCIAL CORP,6036,PA,PA,2002,,
910719,SHEFFIELD STEEL CORP,3312,DE,OK,2005,,
910721,J JILL GROUP INC,5961,DE,MA,2002,,
910739,LINCOLN BENEFIT LIFE CO,6311,NE,NE,2002,,
910832,"JINZANGHUANG TIBET PHARMACEUTICALS, INC.",6770,DE,F4,2009,,
911002,LODGENET INTERACTIVE CORP,4899,DE,SD,2007,,
911004,FRIEDMANS INC,5944,DE,GA,2002,,
911109,MOBILE MINI INC,3443,DE,AZ,2002,,
911115,ATCHISON CASTING CORP,3320,KS,KS,2002,,
911147,CENTURY CASINOS INC /CO/,7990,DE,CO,2002,,
911148,CADUS CORP,2836,DE,NY,2003,,
911149,MICRO COMPONENT TECHNOLOGY INC,3825,MN,MN,2002,,
911151,"EMAK Worldwide, Inc.",7311,DE,CA,2004,,
911160,RF MICRO DEVICES INC,3674,NC,NC,2002,,
911177,CASELLA WASTE SYSTEMS INC,4953,DE,VT,2002,,
911215,CHELSEA PROPERTY GROUP INC,6798,MD,NJ,2002,,
911216,PALATIN TECHNOLOGIES INC,2834,DE,NJ,2002,,
911323,SUCCESSORIES INC,2750,IL,IL,2002,,
911326,SYNAGEVA BIOPHARMA CORP,2836,DE,MA,2011,,
911359,PETROCORP INC,1311,TX,OK,2002,,
911360,PANAMERICAN BEVERAGES INC,2086,R1,O5,2002,,
911421,PARTNERRE LTD,6321,,D0,2002,,
911441,"ENVIRONMENTAL SERVICE PROFESSIONALS, INC.",7340,NV,CA,2008,,
911503,DIVERSIFIED MULTI-ADVISOR FUTURES FUND L.P.,6221,NY,NY,2009,,
911534,TRUMPS CASTLE ASSOCIATES LP,7990,NJ,NJ,2002,,
911568,BOSTON FINANCIAL TAX CREDIT FUND VIII LP,6513,,MA,2009,,
911576,VESTA INSURANCE GROUP INC,6331,DE,AL,2002,,
911577,STARBASE CORP,7372,DE,CA,2002,,
911583,STEINWAY MUSICAL INSTRUMENTS INC,3931,DE,MA,2002,,
911626,ULTIMATE ELECTRONICS INC,5731,DE,CO,2002,,
911631,TRIAD GUARANTY INC,6351,DE,AL,2002,,
911634,AVONDALE INC,2211,GA,GA,2002,,
911635,ASSOCIATED ESTATES REALTY CORP,6798,OH,OH,2002,,
